ID,Source,Severity,Distance(mi),Description,Side,County,Airport_Code,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Duration,monthidx,SHour
A-2144814,MapQuest-Bing,2,0.0,Fast lane blocked due to accident on US-101 Southbound before Exit 432 Bay Shore Blvd.,R,San Francisco,KOAK,57.0,87.0,29.91,8.0,West,12.7,Overcast,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,44,26,17
A-2144829,MapQuest,3,0.0,Accident on I-280 Southbound at Exit 51 Ocean Ave.,R,San Francisco,KSFO,55.9,84.0,29.93,10.0,SW,8.1,Overcast,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,29,26,22
A-2144831,MapQuest,3,0.0,Accident on I-280 Southbound at Exits 49 49B CA-1.,R,San Francisco,KSFO,55.9,84.0,29.93,10.0,SW,8.1,Overcast,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night,29,26,22
A-2147283,MapQuest,3,0.0,Lane blocked due to accident on I-80 Eastbound at Exits 1A 1B US-101.,R,San Francisco,KSFO,55.9,84.0,29.93,10.0,WSW,8.1,Overcast,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,44,26,23
A-2147288,MapQuest,2,0.0,Lane blocked due to accident on CA-1 Northbound at Lake St.,R,San Francisco,KSFO,55.9,80.0,29.93,10.0,WSW,6.9,Overcast,False,True,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,44,26,00
A-2147319,MapQuest,3,0.0,Center lane blocked due to accident on I-80 Eastbound at Exits 2B 2C Harrison St.,R,San Francisco,KOAK,54.0,97.0,29.94,5.0,SW,11.5,Overcast,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,26,07
A-2147327,MapQuest,2,0.0,Accident on US-101 Southbound at Exit 433B I-80.,L,San Francisco,KSFO,55.9,84.0,29.94,10.0,SW,5.8,Overcast,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,26,07
A-2149978,MapQuest,3,0.0,Right hand shoulder blocked due to accident on I-280 Northbound at Exit 50 Alemany Blvd.,R,San Francisco,KSFO,55.9,72.0,30.04,10.0,SSW,8.1,Overcast,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,26,07
A-2150035,MapQuest,2,0.0,#1 lane blocked due to accident on US-101 Northbound at I-80.,R,San Francisco,KSFO,62.1,56.0,30.06,10.0,West,15.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,44,26,17
A-2152728,MapQuest,3,1.80999994278,Accident on entry ramp to I-80 Eastbound from 1st St.,R,San Francisco,KOAK,55.9,84.0,30.09,10.0,SSW,11.5,Overcast,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,28,26,07
A-2152742,MapQuest,2,0.0,One lane blocked due to accident on Ulloa St at Portal Ave.,R,San Francisco,KSFO,57.0,81.0,30.1,10.0,South,4.6,Overcast,True,True,False,False,False,True,True,True,False,False,False,Day,Day,Day,Day,59,26,08
A-2152789,MapQuest,2,0.0,Slow lane blocked due to accident on US-101 Northbound at I-280.,R,San Francisco,KSFO,64.0,63.0,30.12,10.0,SSW,16.1,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,44,26,16
A-2153568,MapQuest,3,0.0,#2 lane blocked due to accident on I-80 Westbound at Exit 4A Treasure Is.,R,San Francisco,KOAK,55.0,86.0,30.09,10.0,West,15.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,29,26,02
A-2153588,MapQuest,3,0.0,Accident on I-280 Southbound at Geneva Ave.,R,San Francisco,KSFO,57.9,70.0,30.08,10.0,West,17.3,Overcast,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,26,08
A-2153604,MapQuest,3,0.839999973774,Accident on entry ramp to I-280 Southbound from Geneva Ave.,R,San Francisco,KSFO,62.1,62.0,30.09,10.0,SW,5.8,Overcast,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,26,11
A-2153616,MapQuest,3,0.0,1 right lane blocked due to accident on I-280 Southbound at Exit 52 Bosworth St.,R,San Francisco,KSFO,64.0,60.0,30.07,10.0,WSW,8.1,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,26,14
A-2154215,MapQuest,2,0.0,One lane blocked due to accident on US-101 Golden Gate Brg Northbound at Exit 439 Transit Transfer Facility.,R,San Francisco,KSFO,64.0,67.0,29.99,10.0,NE,5.8,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,26,10
A-2155752,MapQuest,2,0.0,One lane blocked due to accident on US-101 Northbound at Exit 429A Alanna Way.,R,San Francisco,KSFO,59.0,75.0,29.95,10.0,WNW,9.2,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,44,26,23
A-2155787,MapQuest,3,0.0,#5 lane blocked due to accident on I-80 Eastbound after Exits 2 2A Harrison St.,R,San Francisco,KOAK,64.0,75.0,29.97,10.0,SW,5.8,Clear,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,26,09
A-2155812,MapQuest,3,0.0,#1 lane blocked due to accident on I-80 Westbound after 7th St.,R,San Francisco,KSFO,82.9,36.0,29.87,10.0,West,17.3,Clear,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,43,26,16
A-2155837,MapQuest,2,0.0,Accident on US-101 Northbound at Exits 430A 430B 431 I-280.,R,San Francisco,KSFO,60.1,72.0,29.87,10.0,WNW,11.5,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,29,26,22
A-2158216,MapQuest,2,0.0,Accident on Evans Ave at Cesar Chavez St.,R,San Francisco,KSFO,59.0,75.0,29.83,9.0,WNW,5.8,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,44,26,02
A-2158282,MapQuest,2,0.0,Accident on US-101 Southbound after 10th St.,R,San Francisco,KSFO,64.9,65.0,29.84,9.0,NW,11.5,Clear,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,44,26,08
A-2158301,MapQuest,2,0.0,Accident on Bay Shore Blvd at Potrero Ave.,R,San Francisco,KSFO,66.9,61.0,29.84,9.0,NW,12.7,Clear,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,44,26,09
A-2158303,MapQuest,2,1.05999994278,Accident on exit ramp from US-101 Northbound at Exit 432 to Potrero Avenue.,R,San Francisco,KSFO,66.9,61.0,29.84,9.0,NW,12.7,Clear,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,44,26,09
A-2158328,MapQuest,2,0.0,Right hand shoulder blocked due to accident on US-101 Northbound at 3rd St.,R,San Francisco,KSFO,69.1,51.0,29.8,10.0,West,24.2,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,44,26,16
A-2158329,MapQuest,2,0.0,Accident on US-101 Northbound after Exit 430A San Bruno Ave.,R,San Francisco,KSFO,69.1,51.0,29.8,10.0,West,24.2,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,44,26,16
A-2158337,MapQuest,2,0.0,#4 lane blocked due to accident on US-101 Southbound before I-280.,R,San Francisco,KSFO,62.1,58.0,29.75,10.0,West,28.8,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,44,26,18
A-2160745,MapQuest,3,0.0,Lane blocked due to accident on I-80 Eastbound at Exits 2 2A Harrison St.,R,San Francisco,KOAK,55.0,83.0,29.78,7.0,WSW,10.4,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,44,26,23
A-2160841,MapQuest,2,0.0,Slow lane blocked due to accident on US-101 Northbound at Exits 429B 429C Bay Shore Blvd.,R,San Francisco,KSFO,61.0,56.0,29.88,10.0,WSW,28.8,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,26,14
A-2161635,MapQuest,2,0.0,Slow lane blocked due to accident on US-101 Van Ness Ave Northbound at Van Ness Ave.,R,San Francisco,KSFO,57.9,75.0,30.04,10.0,WNW,5.8,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,24,09
A-2161644,MapQuest,3,0.0,Right hand shoulder blocked due to accident on I-280 Southbound after Exit 51 Ocean Ave.,R,San Francisco,KSFO,57.9,75.0,30.04,10.0,WNW,5.8,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,33,24,10
A-2161652,MapQuest,3,0.0,Right lane blocked due to accident on I-80 at Exits 2 2A Bryant St.,R,San Francisco,KOAK,59.0,81.0,30.06,10.0,WNW,6.9,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,33,24,11
A-2161666,MapQuest,2,0.0,1 right lane blocked due to accident on US-101 Northbound at Exits 430A 430B 431 I-280.,R,San Francisco,KSFO,61.0,62.0,30.04,10.0,NW,18.4,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,24,13
A-2162187,MapQuest,3,0.0,Fast lane blocked due to accident on I-80 Westbound at Exits 1 1C Harrison St.,R,San Francisco,KSFO,53.1,83.0,30.02,10.0,WNW,6.9,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,29,24,22
A-2162215,MapQuest,2,0.0,Accident on US-101 at Paul Ave.,R,San Francisco,KSFO,57.9,78.0,29.97,10.0,NE,3.5,Partly Cloudy,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,33,25,09
A-2162238,MapQuest,2,0.0,1 right lane blocked due to accident on US-101 Presidio Pkwy Northbound at Exit 438 CA-1.,R,San Francisco,KSFO,66.9,54.0,29.93,10.0,WNW,13.8,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,12
A-2162259,MapQuest,3,0.0,Accident on I-80 Westbound at Exits 1 1C Harrison St.,R,San Francisco,KSFO,60.1,55.0,29.87,10.0,WNW,11.5,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,18
A-2164483,MapQuest,2,0.0,Accident on 8th St both ways at Folsom St.,R,San Francisco,KSFO,54.0,77.0,29.91,10.0,West,19.6,Partly Cloudy,True,True,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,44,25,00
A-2167028,MapQuest,3,0.0,Right lane blocked due to accident on I-280 Southbound before Exit 53 Alemany Blvd.,R,San Francisco,KSFO,50.0,77.0,29.94,10.0,West,3.5,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night,44,25,03
A-2167095,MapQuest-Bing,3,0.0,Slow lane blocked due to accident on I-80 Eastbound before 4th St.,R,San Francisco,KOAK,55.0,80.0,30.0,7.0,East,4.6,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,44,25,08
A-2167110,MapQuest,2,0.0,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 433A Vermont St.,R,San Francisco,KOAK,55.0,83.0,30.02,10.0,South,3.5,Clear,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,44,25,09
A-2167136,MapQuest,3,0.0,Accident on I-80 Westbound at Exit 2C Fremont St.,R,San Francisco,KOAK,62.1,62.0,30.01,10.0,West,12.7,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,15
A-2167142,MapQuest,3,0.0,Accident on I-80 Westbound before Exits 2B 2C Harrison St.,R,San Francisco,KOAK,63.0,56.0,30.0,10.0,West,15.0,Scattered Clouds,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,15
A-2167149,MapQuest,3,0.0,Accident on I-280 Northbound near Exit 55 Pennsylvania Ave.,R,San Francisco,KOAK,63.0,56.0,30.0,10.0,West,15.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,29,25,15
A-2169673,MapQuest,3,0.0,Accident on I-280 Southbound after US-101. On the median.,R,San Francisco,KSFO,52.0,77.0,30.05,10.0,WNW,6.9,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,44,25,02
A-2169734,MapQuest,3,0.0,Accident on I-280 Southbound near Exit 50 San Jose Ave.,R,San Francisco,KSFO,62.1,53.0,30.1,10.0,West,16.1,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,13
A-2169735,MapQuest,2,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at Exit 432 Cesar Chavez St.,R,San Francisco,KOAK,60.1,64.0,30.11,10.0,NW,8.1,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,44,25,13
A-2169736,MapQuest,3,0.0,Right hand shoulder blocked due to accident on I-280 Northbound at Exit 53 Alemany Blvd.,R,San Francisco,KSFO,63.0,54.0,30.09,10.0,West,17.3,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,44,25,13
A-2169776,MapQuest,2,0.0,#1 and #2 lane blocked due to multi-vehicle accident on US-101 Golden Gate Brg Northbound at Exit 439 Cranston Rd.,R,San Francisco,KSFO,57.0,49.0,30.06,10.0,West,9.2,Overcast,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,18
A-2172180,MapQuest,3,0.0,Right hand shoulder blocked due to accident on I-80 Eastbound at Exits 2 2A Bryant St.,R,San Francisco,KOAK,55.0,69.0,30.12,10.0,WSW,5.8,Overcast,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,09
A-2174305,MapQuest,2,0.0,Slow lane blocked due to accident on US-101 Northbound before I-280.,R,San Francisco,KSFO,57.9,90.0,30.0,4.0,SE,4.6,Light Rain,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,29,25,02
A-2174461,MapQuest,2,0.0,Accident on San Jose Ave at Randall St.,L,San Francisco,KSFO,62.1,84.0,29.9,4.0,South,18.4,Light Rain,False,True,False,False,False,True,False,False,False,True,False,Day,Day,Day,Day,44,25,12
A-2174477,MapQuest,3,0.0,#1 lane blocked due to accident on I-280 Southbound at Exit 54 US-101.,R,San Francisco,KSFO,62.1,86.0,29.87,4.0,SE,18.4,Light Rain,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,44,25,14
A-2174504,MapQuest-Bing,3,0.0,Slow lane blocked due to accident on I-280 Northbound at Exit 55 25th St.,R,San Francisco,KOAK,61.0,100.0,29.89,1.8,SSE,17.3,Light Rain,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,44,25,15
A-2174536,MapQuest,3,0.0,Slow lane blocked due to accident on I-280 Northbound at Alemany Blvd.,R,San Francisco,KSFO,63.0,84.0,29.87,7.0,SE,13.8,Light Rain,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,28,25,17
A-2174537,MapQuest,3,0.0,Slow lane blocked due to accident on I-280 Northbound at Exit 50 San Jose Ave.,R,San Francisco,KSFO,63.0,84.0,29.87,7.0,SE,13.8,Light Rain,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,17
A-2174540,MapQuest,3,0.0,#4 lane blocked due to accident on I-280 Northbound at Exit 53 Alemany Blvd.,R,San Francisco,KSFO,63.0,84.0,29.88,6.0,SE,12.7,Light Rain,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,17
A-2174563,MapQuest,3,0.0,#3 lane blocked due to accident on I-80 Eastbound at 4th St.,R,San Francisco,KOAK,60.1,100.0,29.9,2.0,SE,12.7,Light Rain,False,False,False,True,False,False,False,False,False,False,False,Night,Day,Day,Day,29,25,19
A-2176113,MapQuest,3,0.0,Slow lane blocked due to accident on I-80 Westbound at Exits 1 1C Harrison St.,R,San Francisco,KSFO,54.0,80.0,30.17,10.0,West,5.8,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,29,25,02
A-2176145,MapQuest,3,0.0,Accident on I-80 Westbound at Exits 2 2A Bryant St.,R,San Francisco,KOAK,61.0,58.0,30.22,10.0,WNW,12.7,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,44,25,11
A-2178620,MapQuest,2,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at Exit 432 Cesar Chavez St.,R,San Francisco,KOAK,64.0,67.0,30.06,10.0,West,9.2,Scattered Clouds,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,12
A-2181113,MapQuest,2,0.0,Accident on Indiana St both ways at Tubbs St.,L,San Francisco,KOAK,60.1,67.0,30.03,10.0,West,12.7,Overcast,False,True,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,44,25,01
A-2181210,MapQuest,3,0.0,#1 lane blocked due to accident on I-80 Westbound at Exits 1A 1B US-101.,R,San Francisco,KSFO,60.1,75.0,30.07,10.0,West,16.1,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,17
A-2181212,MapQuest,3,0.0,#1 lane blocked due to accident on I-80 Westbound at Exits 1A 1B US-101.,R,San Francisco,KSFO,60.1,75.0,30.07,10.0,West,16.1,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,17
A-2183680,MapQuest,3,0.0,Accident on I-280 Northbound at Alemany Blvd.,R,San Francisco,KSFO,55.0,72.0,30.06,10.0,West,9.2,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,08
A-2183685,MapQuest,3,0.0,Accident on I-280 Southbound at San Jose Ave.,R,San Francisco,KSFO,55.9,67.0,30.05,10.0,West,8.1,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,08
A-2183709,MapQuest,2,0.0,Accident on US-101 Southbound at Exit 432 Cesar Chavez St.,R,San Francisco,KOAK,59.0,62.0,30.04,10.0,WSW,5.8,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,12
A-2183730,MapQuest,2,0.0,Accident on US-101 Northbound at Exit 432 Cesar Chavez St.,R,San Francisco,KOAK,59.0,62.0,29.99,10.0,SW,17.3,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,30,25,16
A-2183752,MapQuest,2,0.0,Accident on I-280 Southbound at Exit 51 Ocean Ave.,R,San Francisco,KSFO,59.0,62.0,29.95,10.0,SSW,23.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,30,25,17
A-2183758,MapQuest,3,0.0,Right hand shoulder blocked due to accident on US-101 Northbound at Exits 430A 430B 431 I-280.,R,San Francisco,KSFO,55.9,80.0,29.95,4.0,SSW,19.6,Light Rain,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,18
A-2183776,MapQuest,2,0.0,Accident on US-101 Southbound at Exits 433 433B 433C San Francisco-Oakland Bay Bridge.,R,San Francisco,KSFO,52.0,93.0,30.02,10.0,West,11.5,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,44,25,21
A-2186381,MapQuest,2,0.0,Accident on 16th St Eastbound at Van Ness Ave.,R,San Francisco,KSFO,57.9,53.0,30.32,10.0,West,23.0,Scattered Clouds,True,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,28,25,17
A-2188938,MapQuest,2,0.0,#2 lane blocked due to accident on US-101 Southbound at Exit 430 I-280 .,R,San Francisco,KSFO,64.9,47.0,30.37,10.0,West,18.4,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,25,15
A-2188971,MapQuest,2,0.0,Gore point obstructed due to accident on US-101 Southbound at Exits 430A 430B 431 I-280.,R,San Francisco,KSFO,57.0,64.0,30.35,10.0,West,16.1,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,27,25,19
A-2188977,MapQuest,2,0.0,#4 lane blocked due to accident on US-101 Southbound at Exit 432 Cesar Chavez St.,R,San Francisco,KOAK,59.0,67.0,30.35,10.0,West,8.1,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Day,29,25,20
A-2189802,MapQuest,2,0.0,#1 lane blocked due to accident on US-101 Southbound at Exits 430A 430B 431 I-280.,R,San Francisco,KSFO,55.9,69.0,30.35,10.0,West,12.7,Clear,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,29,25,22
